<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RGBITR [RTSIDX],240,20230119,040000,613.370000,613.370000,613.370000,613.370000,1.000000
RGBITR [RTSIDX],240,20230119,080000,613.560000,614.530000,613.560000,614.060000,138.000000
RGBITR [RTSIDX],240,20230119,120000,614.040000,614.040000,613.730000,614.030000,44.000000
RGBITR [RTSIDX],240,20230119,160000,614.020000,614.030000,614.010000,614.020000,5.000000
RGBITR [RTSIDX],240,20230120,040000,614.020000,614.020000,614.020000,614.020000,1.000000
RGBITR [RTSIDX],240,20230120,080000,614.160000,615.010000,614.160000,614.160000,131.000000
RGBITR [RTSIDX],240,20230120,120000,614.150000,614.150000,613.960000,614.020000,34.000000
RGBITR [RTSIDX],240,20230120,160000,614.010000,614.010000,613.760000,613.790000,26.000000
RGBITR [RTSIDX],240,20230123,040000,613.790000,613.790000,613.790000,613.790000,1.000000
RGBITR [RTSIDX],240,20230123,080000,614.520000,614.810000,613.750000,613.750000,141.000000
RGBITR [RTSIDX],240,20230123,120000,613.740000,613.740000,613.280000,613.280000,39.000000
RGBITR [RTSIDX],240,20230123,160000,613.260000,613.300000,613.210000,613.290000,11.000000
RGBITR [RTSIDX],240,20230124,040000,613.290000,613.290000,613.290000,613.290000,1.000000
RGBITR [RTSIDX],240,20230124,080000,613.430000,614.080000,613.430000,613.550000,117.000000
RGBITR [RTSIDX],240,20230124,120000,613.540000,613.540000,613.170000,613.170000,32.000000
RGBITR [RTSIDX],240,20230124,160000,613.160000,613.160000,613.120000,613.150000,12.000000
RGBITR [RTSIDX],240,20230125,040000,613.150000,613.150000,613.150000,613.150000,1.000000
RGBITR [RTSIDX],240,20230125,080000,613.360000,613.810000,613.250000,613.320000,119.000000
RGBITR [RTSIDX],240,20230125,120000,613.310000,613.330000,613.230000,613.250000,32.000000
RGBITR [RTSIDX],240,20230125,160000,613.260000,613.340000,613.240000,613.290000,21.000000
RGBITR [RTSIDX],240,20230126,040000,613.290000,613.290000,613.290000,613.290000,1.000000
RGBITR [RTSIDX],240,20230126,080000,613.530000,613.800000,613.530000,613.610000,105.000000
RGBITR [RTSIDX],240,20230126,120000,613.600000,613.780000,613.570000,613.770000,29.000000
RGBITR [RTSIDX],240,20230126,160000,613.780000,613.900000,613.780000,613.900000,25.000000
RGBITR [RTSIDX],240,20230127,040000,613.900000,613.900000,613.900000,613.900000,1.000000
RGBITR [RTSIDX],240,20230127,080000,614.130000,615.190000,614.130000,614.500000,141.000000
RGBITR [RTSIDX],240,20230127,120000,614.490000,614.490000,614.320000,614.380000,31.000000
RGBITR [RTSIDX],240,20230127,160000,614.390000,614.390000,614.310000,614.320000,5.000000
RGBITR [RTSIDX],240,20230130,040000,614.320000,614.320000,614.320000,614.320000,1.000000
RGBITR [RTSIDX],240,20230130,080000,614.810000,615.510000,614.810000,615.000000,117.000000
RGBITR [RTSIDX],240,20230130,120000,614.990000,615.000000,614.830000,614.830000,32.000000
RGBITR [RTSIDX],240,20230130,160000,614.840000,614.860000,614.810000,614.810000,14.000000
RGBITR [RTSIDX],240,20230131,040000,614.810000,614.810000,614.810000,614.810000,1.000000
RGBITR [RTSIDX],240,20230131,080000,614.960000,615.800000,614.960000,615.030000,112.000000
RGBITR [RTSIDX],240,20230131,120000,615.040000,615.040000,614.850000,614.850000,25.000000
RGBITR [RTSIDX],240,20230131,160000,614.860000,614.890000,614.740000,614.740000,25.000000
RGBITR [RTSIDX],240,20230201,040000,614.740000,614.740000,614.740000,614.740000,1.000000
RGBITR [RTSIDX],240,20230201,080000,614.980000,615.420000,614.880000,614.940000,147.000000
RGBITR [RTSIDX],240,20230201,120000,614.950000,614.980000,614.830000,614.830000,28.000000
RGBITR [RTSIDX],240,20230201,160000,614.820000,614.850000,614.790000,614.850000,10.000000
RGBITR [RTSIDX],240,20230202,040000,614.850000,614.850000,614.850000,614.850000,1.000000
RGBITR [RTSIDX],240,20230202,080000,615.000000,616.010000,615.000000,615.480000,149.000000
RGBITR [RTSIDX],240,20230202,120000,615.470000,615.480000,615.340000,615.340000,22.000000
RGBITR [RTSIDX],240,20230202,160000,615.330000,615.330000,615.290000,615.290000,13.000000
RGBITR [RTSIDX],240,20230203,040000,615.290000,615.290000,615.290000,615.290000,1.000000
RGBITR [RTSIDX],240,20230203,080000,615.500000,615.900000,615.090000,615.090000,151.000000
RGBITR [RTSIDX],240,20230203,120000,615.080000,615.080000,614.610000,614.610000,36.000000
RGBITR [RTSIDX],240,20230203,160000,614.600000,614.600000,614.490000,614.520000,16.000000
RGBITR [RTSIDX],240,20230206,040000,614.520000,614.520000,614.520000,614.520000,1.000000
RGBITR [RTSIDX],240,20230206,080000,614.960000,615.610000,614.800000,614.800000,124.000000
RGBITR [RTSIDX],240,20230206,120000,614.810000,614.810000,614.640000,614.680000,34.000000
RGBITR [RTSIDX],240,20230206,160000,614.670000,614.700000,614.630000,614.650000,9.000000
RGBITR [RTSIDX],240,20230207,040000,614.650000,614.650000,614.650000,614.650000,1.000000
RGBITR [RTSIDX],240,20230207,080000,614.810000,615.480000,614.810000,615.160000,134.000000
RGBITR [RTSIDX],240,20230207,120000,615.110000,615.110000,614.890000,614.900000,32.000000
RGBITR [RTSIDX],240,20230207,160000,614.890000,614.890000,614.830000,614.830000,18.000000
RGBITR [RTSIDX],240,20230208,040000,614.830000,614.830000,614.830000,614.830000,1.000000
RGBITR [RTSIDX],240,20230208,080000,614.980000,615.480000,614.840000,614.860000,133.000000
RGBITR [RTSIDX],240,20230208,120000,614.850000,614.850000,613.950000,613.970000,32.000000
RGBITR [RTSIDX],240,20230208,160000,613.960000,613.960000,613.890000,613.890000,9.000000
RGBITR [RTSIDX],240,20230209,040000,613.890000,613.890000,613.890000,613.890000,1.000000
RGBITR [RTSIDX],240,20230209,080000,614.070000,615.100000,613.760000,613.760000,154.000000
RGBITR [RTSIDX],240,20230209,120000,613.750000,613.760000,613.420000,613.460000,46.000000
RGBITR [RTSIDX],240,20230209,160000,613.430000,613.450000,613.420000,613.430000,10.000000
RGBITR [RTSIDX],240,20230210,040000,613.430000,613.430000,613.430000,613.430000,1.000000
RGBITR [RTSIDX],240,20230210,080000,613.810000,614.540000,613.680000,613.680000,133.000000
RGBITR [RTSIDX],240,20230210,120000,613.670000,613.670000,613.430000,613.540000,55.000000
RGBITR [RTSIDX],240,20230210,160000,613.550000,613.570000,613.470000,613.480000,25.000000
RGBITR [RTSIDX],240,20230213,040000,613.480000,613.480000,613.480000,613.480000,1.000000
RGBITR [RTSIDX],240,20230213,080000,613.870000,614.480000,613.480000,613.480000,195.000000
RGBITR [RTSIDX],240,20230213,120000,613.420000,613.420000,612.550000,612.550000,57.000000
RGBITR [RTSIDX],240,20230213,160000,612.540000,612.540000,611.710000,611.710000,37.000000
RGBITR [RTSIDX],240,20230214,040000,611.710000,611.710000,611.710000,611.710000,1.000000
RGBITR [RTSIDX],240,20230214,080000,612.170000,612.400000,610.870000,610.880000,182.000000
RGBITR [RTSIDX],240,20230214,120000,610.870000,610.870000,610.350000,610.810000,77.000000
RGBITR [RTSIDX],240,20230214,160000,610.870000,610.980000,610.820000,610.820000,36.000000
RGBITR [RTSIDX],240,20230215,040000,610.820000,610.820000,610.820000,610.820000,1.000000
RGBITR [RTSIDX],240,20230215,080000,610.970000,611.660000,610.070000,610.070000,155.000000
RGBITR [RTSIDX],240,20230215,120000,610.060000,610.060000,609.330000,609.330000,55.000000
RGBITR [RTSIDX],240,20230215,160000,609.310000,609.310000,609.200000,609.200000,21.000000
RGBITR [RTSIDX],240,20230216,040000,609.200000,609.200000,609.200000,609.200000,1.000000
RGBITR [RTSIDX],240,20230216,080000,609.490000,610.280000,609.490000,609.660000,203.000000
RGBITR [RTSIDX],240,20230216,120000,609.670000,609.670000,609.550000,609.570000,31.000000
RGBITR [RTSIDX],240,20230216,160000,609.580000,609.580000,609.410000,609.450000,24.000000
RGBITR [RTSIDX],240,20230217,040000,609.450000,609.450000,609.450000,609.450000,1.000000
RGBITR [RTSIDX],240,20230217,080000,609.660000,610.000000,609.660000,609.700000,131.000000
RGBITR [RTSIDX],240,20230217,120000,609.690000,609.690000,609.540000,609.540000,42.000000
RGBITR [RTSIDX],240,20230217,160000,609.550000,609.570000,609.240000,609.260000,22.000000
RGBITR [RTSIDX],240,20230220,040000,609.260000,609.260000,609.260000,609.260000,1.000000
RGBITR [RTSIDX],240,20230220,080000,609.820000,610.710000,609.820000,609.950000,136.000000
RGBITR [RTSIDX],240,20230220,120000,609.960000,610.030000,609.580000,609.580000,49.000000
RGBITR [RTSIDX],240,20230220,160000,609.570000,609.570000,609.190000,609.200000,28.000000
RGBITR [RTSIDX],240,20230221,040000,609.200000,609.200000,609.200000,609.200000,1.000000
RGBITR [RTSIDX],240,20230221,080000,609.320000,609.460000,608.770000,608.770000,127.000000
RGBITR [RTSIDX],240,20230221,120000,608.790000,609.010000,608.780000,609.010000,24.000000
RGBITR [RTSIDX],240,20230221,160000,609.000000,609.100000,608.980000,609.090000,31.000000
RGBITR [RTSIDX],240,20230222,040000,609.090000,609.090000,609.090000,609.090000,1.000000
RGBITR [RTSIDX],240,20230222,080000,609.280000,610.080000,609.280000,609.870000,111.000000
RGBITR [RTSIDX],240,20230222,120000,609.860000,610.140000,609.860000,610.030000,37.000000
RGBITR [RTSIDX],240,20230222,160000,610.070000,610.150000,609.980000,609.980000,20.000000
RGBITR [RTSIDX],240,20230224,040000,609.980000,609.980000,609.980000,609.980000,1.000000
RGBITR [RTSIDX],240,20230224,080000,610.490000,611.720000,610.490000,611.720000,150.000000
RGBITR [RTSIDX],240,20230224,120000,611.710000,611.940000,611.710000,611.850000,55.000000
RGBITR [RTSIDX],240,20230224,160000,611.860000,611.980000,611.850000,611.970000,21.000000
RGBITR [RTSIDX],240,20230227,040000,611.970000,611.970000,611.970000,611.970000,1.000000
RGBITR [RTSIDX],240,20230227,080000,612.390000,612.390000,611.690000,611.830000,140.000000
RGBITR [RTSIDX],240,20230227,120000,611.840000,611.930000,611.820000,611.890000,36.000000
RGBITR [RTSIDX],240,20230227,160000,611.900000,611.910000,611.830000,611.830000,22.000000
RGBITR [RTSIDX],240,20230228,040000,611.830000,611.830000,611.830000,611.830000,1.000000
RGBITR [RTSIDX],240,20230228,080000,612.050000,613.440000,611.960000,612.810000,144.000000
RGBITR [RTSIDX],240,20230228,120000,612.780000,612.780000,612.280000,612.280000,48.000000
RGBITR [RTSIDX],240,20230228,160000,612.270000,612.270000,611.990000,611.990000,20.000000
RGBITR [RTSIDX],240,20230301,040000,611.990000,611.990000,611.990000,611.990000,1.000000
RGBITR [RTSIDX],240,20230301,080000,612.440000,612.860000,612.270000,612.270000,121.000000
RGBITR [RTSIDX],240,20230301,120000,612.280000,612.310000,612.210000,612.230000,24.000000
RGBITR [RTSIDX],240,20230301,160000,612.220000,612.340000,612.170000,612.310000,22.000000
RGBITR [RTSIDX],240,20230302,040000,612.310000,612.310000,612.310000,612.310000,1.000000
RGBITR [RTSIDX],240,20230302,080000,612.580000,613.890000,612.580000,613.130000,129.000000
RGBITR [RTSIDX],240,20230302,120000,613.140000,613.260000,612.770000,612.770000,35.000000
RGBITR [RTSIDX],240,20230302,160000,612.780000,612.800000,612.670000,612.670000,24.000000
RGBITR [RTSIDX],240,20230303,040000,612.670000,612.670000,612.670000,612.670000,1.000000
RGBITR [RTSIDX],240,20230303,080000,612.880000,614.030000,612.820000,613.370000,133.000000
RGBITR [RTSIDX],240,20230303,120000,613.380000,613.490000,613.370000,613.490000,31.000000
RGBITR [RTSIDX],240,20230303,160000,613.500000,613.570000,613.490000,613.570000,14.000000
RGBITR [RTSIDX],240,20230306,040000,613.570000,613.570000,613.570000,613.570000,1.000000
RGBITR [RTSIDX],240,20230306,080000,614.090000,614.740000,614.090000,614.460000,165.000000
RGBITR [RTSIDX],240,20230306,120000,614.470000,614.500000,614.190000,614.190000,54.000000
RGBITR [RTSIDX],240,20230306,160000,614.200000,614.210000,614.160000,614.170000,17.000000
RGBITR [RTSIDX],240,20230307,040000,614.170000,614.170000,614.170000,614.170000,1.000000
RGBITR [RTSIDX],240,20230307,080000,614.220000,615.090000,614.140000,615.020000,142.000000
RGBITR [RTSIDX],240,20230307,120000,615.010000,615.020000,614.970000,615.020000,32.000000
RGBITR [RTSIDX],240,20230307,160000,615.010000,615.020000,614.970000,614.980000,9.000000
RGBITR [RTSIDX],240,20230309,040000,614.980000,614.980000,614.980000,614.980000,1.000000
RGBITR [RTSIDX],240,20230309,080000,615.460000,616.130000,615.460000,615.520000,156.000000
RGBITR [RTSIDX],240,20230309,120000,615.560000,615.560000,615.300000,615.300000,30.000000
RGBITR [RTSIDX],240,20230309,160000,615.310000,615.320000,615.220000,615.240000,19.000000
RGBITR [RTSIDX],240,20230310,040000,615.240000,615.240000,615.240000,615.240000,1.000000
RGBITR [RTSIDX],240,20230310,080000,615.660000,615.990000,615.660000,615.900000,122.000000
RGBITR [RTSIDX],240,20230310,120000,615.870000,615.980000,615.870000,615.900000,39.000000
RGBITR [RTSIDX],240,20230310,160000,615.890000,615.890000,615.870000,615.870000,5.000000
RGBITR [RTSIDX],240,20230313,040000,615.870000,615.870000,615.870000,615.870000,1.000000
RGBITR [RTSIDX],240,20230313,080000,616.340000,616.920000,616.340000,616.380000,172.000000
RGBITR [RTSIDX],240,20230313,120000,616.370000,616.370000,616.080000,616.080000,28.000000
RGBITR [RTSIDX],240,20230313,160000,616.110000,616.110000,615.990000,615.990000,15.000000
RGBITR [RTSIDX],240,20230314,040000,615.990000,615.990000,615.990000,615.990000,1.000000
RGBITR [RTSIDX],240,20230314,080000,616.130000,616.680000,616.090000,616.330000,130.000000
RGBITR [RTSIDX],240,20230314,120000,616.320000,616.330000,615.880000,615.890000,44.000000
RGBITR [RTSIDX],240,20230314,160000,615.870000,615.870000,615.740000,615.740000,20.000000
RGBITR [RTSIDX],240,20230315,040000,615.740000,615.740000,615.740000,615.740000,1.000000
RGBITR [RTSIDX],240,20230315,080000,616.060000,616.560000,615.850000,615.860000,142.000000
RGBITR [RTSIDX],240,20230315,120000,615.850000,615.860000,615.570000,615.580000,39.000000
RGBITR [RTSIDX],240,20230315,160000,615.590000,615.590000,615.250000,615.260000,46.000000
RGBITR [RTSIDX],240,20230316,040000,615.260000,615.260000,615.260000,615.260000,1.000000
RGBITR [RTSIDX],240,20230316,080000,615.420000,615.870000,615.420000,615.560000,143.000000
RGBITR [RTSIDX],240,20230316,120000,615.550000,615.550000,615.440000,615.440000,36.000000
RGBITR [RTSIDX],240,20230316,160000,615.420000,615.420000,615.080000,615.080000,27.000000
RGBITR [RTSIDX],240,20230317,040000,615.080000,615.080000,615.080000,615.080000,1.000000
RGBITR [RTSIDX],240,20230317,080000,615.240000,615.860000,614.910000,614.920000,127.000000
RGBITR [RTSIDX],240,20230317,120000,614.930000,614.940000,614.420000,614.420000,39.000000
RGBITR [RTSIDX],240,20230317,160000,614.430000,614.430000,613.680000,613.680000,28.000000
RGBITR [RTSIDX],240,20230320,040000,613.680000,613.680000,613.680000,613.680000,1.000000
RGBITR [RTSIDX],240,20230320,080000,614.050000,614.850000,613.810000,613.830000,212.000000
RGBITR [RTSIDX],240,20230320,120000,613.840000,613.870000,613.760000,613.780000,48.000000
RGBITR [RTSIDX],240,20230320,160000,613.770000,613.830000,613.750000,613.820000,22.000000
RGBITR [RTSIDX],240,20230321,040000,613.820000,613.820000,613.820000,613.820000,1.000000
RGBITR [RTSIDX],240,20230321,080000,613.990000,615.070000,613.980000,614.130000,137.000000
RGBITR [RTSIDX],240,20230321,120000,614.140000,614.210000,613.860000,613.870000,48.000000
RGBITR [RTSIDX],240,20230321,160000,613.900000,613.910000,613.810000,613.910000,12.000000
RGBITR [RTSIDX],240,20230322,040000,613.910000,613.910000,613.910000,613.910000,1.000000
RGBITR [RTSIDX],240,20230322,080000,614.090000,615.430000,614.090000,615.100000,151.000000
RGBITR [RTSIDX],240,20230322,120000,615.110000,615.180000,615.090000,615.170000,27.000000
RGBITR [RTSIDX],240,20230322,160000,615.190000,615.270000,615.170000,615.270000,16.000000
RGBITR [RTSIDX],240,20230323,040000,615.270000,615.270000,615.270000,615.270000,1.000000
RGBITR [RTSIDX],240,20230323,080000,615.490000,615.980000,615.490000,615.750000,94.000000
RGBITR [RTSIDX],240,20230323,120000,615.760000,615.850000,615.740000,615.850000,31.000000
RGBITR [RTSIDX],240,20230323,160000,615.860000,616.000000,615.860000,616.000000,23.000000
RGBITR [RTSIDX],240,20230324,040000,616.000000,616.000000,616.000000,616.000000,1.000000
RGBITR [RTSIDX],240,20230324,080000,616.180000,616.750000,616.180000,616.720000,111.000000
RGBITR [RTSIDX],240,20230324,120000,616.730000,616.800000,616.720000,616.790000,23.000000
RGBITR [RTSIDX],240,20230324,160000,616.780000,616.780000,616.700000,616.730000,12.000000
RGBITR [RTSIDX],240,20230327,040000,616.730000,616.730000,616.730000,616.730000,1.000000
RGBITR [RTSIDX],240,20230327,080000,617.170000,617.550000,617.170000,617.460000,93.000000
RGBITR [RTSIDX],240,20230327,120000,617.450000,617.450000,617.290000,617.300000,24.000000
RGBITR [RTSIDX],240,20230327,160000,617.320000,617.410000,617.290000,617.410000,15.000000
RGBITR [RTSIDX],240,20230328,040000,617.410000,617.410000,617.410000,617.410000,1.000000
RGBITR [RTSIDX],240,20230328,080000,617.670000,618.030000,617.460000,617.470000,142.000000
RGBITR [RTSIDX],240,20230328,120000,617.460000,617.460000,617.110000,617.110000,42.000000
RGBITR [RTSIDX],240,20230328,160000,617.090000,617.090000,617.060000,617.060000,15.000000
RGBITR [RTSIDX],240,20230329,040000,617.060000,617.060000,617.060000,617.060000,1.000000
RGBITR [RTSIDX],240,20230329,080000,617.220000,617.740000,617.180000,617.490000,109.000000
RGBITR [RTSIDX],240,20230329,120000,617.500000,617.500000,617.080000,617.080000,49.000000
RGBITR [RTSIDX],240,20230329,160000,617.090000,617.140000,617.080000,617.080000,11.000000
RGBITR [RTSIDX],240,20230330,040000,617.080000,617.080000,617.080000,617.080000,1.000000
RGBITR [RTSIDX],240,20230330,080000,617.320000,617.930000,617.300000,617.470000,149.000000
RGBITR [RTSIDX],240,20230330,120000,617.450000,617.460000,617.240000,617.240000,31.000000
RGBITR [RTSIDX],240,20230330,160000,617.210000,617.250000,617.210000,617.240000,11.000000
RGBITR [RTSIDX],240,20230331,040000,617.240000,617.240000,617.240000,617.240000,1.000000
RGBITR [RTSIDX],240,20230331,080000,617.360000,618.050000,617.360000,617.630000,103.000000
RGBITR [RTSIDX],240,20230331,120000,617.640000,617.640000,617.490000,617.490000,25.000000
RGBITR [RTSIDX],240,20230331,160000,617.460000,617.460000,617.320000,617.390000,13.000000
RGBITR [RTSIDX],240,20230403,040000,617.390000,617.390000,617.390000,617.390000,1.000000
RGBITR [RTSIDX],240,20230403,080000,617.820000,618.650000,617.820000,618.370000,138.000000
RGBITR [RTSIDX],240,20230403,120000,618.360000,618.370000,618.200000,618.210000,32.000000
RGBITR [RTSIDX],240,20230403,160000,618.200000,618.210000,618.090000,618.090000,16.000000
RGBITR [RTSIDX],240,20230404,040000,618.090000,618.090000,618.090000,618.090000,1.000000
